"ProjectCode","SurveyAreaIdentifier","wyear","YearCollected","wmonth","MonthCollected","DayCollected","DecimalLatitude","DecimalLongitude","DurationInHours"
"BCCWS","GIHO-20",2008,2009,5,2,8,49.508625,-124.668152,0.5
"BCCWS","GIHO-20",2008,2009,6,3,8,49.508625,-124.668152,0.75
"BCCWS","GIHO-20",2008,2009,7,4,12,49.508625,-124.668152,0.833333
"BCCWS","GIHO-20",2009,2009,1,10,11,49.508625,-124.668152,0.75
"BCCWS","GIHO-20",2009,2009,2,11,8,49.508625,-124.668152,0.916667
"BCCWS","GIHO-20",2009,2009,3,12,13,49.508625,-124.668152,0.333333
"BCCWS","GIHO-20",2009,2010,4,1,10,49.508625,-124.668152,0.75
"BCCWS","GIHO-20",2009,2010,5,2,14,49.508625,-124.668152,1.16667
"BCCWS","GIHO-20",2009,2010,6,3,14,49.508625,-124.668152,0.666667
"BCCWS","GIHO-20",2009,2010,7,4,11,49.508625,-124.668152,1.25
"BCCWS","GIHO-20",2010,2010,1,10,16,49.508625,-124.668152,1
"BCCWS","GIHO-20",2010,2010,2,11,15,49.508625,-124.668152,0.666667
"BCCWS","GIHO-20",2010,2010,3,12,15,49.508625,-124.668152,0.583333
"BCCWS","GIHO-20",2010,2011,4,1,16,49.508625,-124.668152,0.666667
"BCCWS","GIHO-20",2010,2011,5,2,17,49.508625,-124.668152,0.75
"BCCWS","GIHO-20",2010,2011,6,3,13,49.508625,-124.668152,0.833332
"BCCWS","GIHO-20",2010,2011,7,4,12,49.508625,-124.668152,0.666667
"BCCWS","GIHO-20",2011,2011,1,10,12,49.508625,-124.668152,0.583333
"BCCWS","GIHO-20",2011,2011,2,11,13,49.508625,-124.668152,0.833333
"BCCWS","GIHO-20",2011,2012,4,1,11,49.508625,-124.668152,0.333333
"BCCWS","GIHO-20",2011,2012,5,2,13,49.508625,-124.668152,0.5
"BCCWS","GIHO-20",2011,2012,6,3,16,49.508625,-124.668152,0.583333
"BCCWS","GIHO-20",2011,2012,7,4,8,49.508625,-124.668152,1.16667
"BCCWS","GIHO-20",2012,2012,1,10,18,49.508625,-124.668152,2.33333
"BCCWS","GIHO-20",2012,2012,2,11,16,49.508625,-124.668152,0.833333
"BCCWS","GIHO-20",2012,2012,3,12,9,49.508625,-124.668152,0.5
"BCCWS","GIHO-20",2012,2013,4,1,16,49.508625,-124.668152,0.75
"BCCWS","GIHO-20",2012,2013,5,2,10,49.508625,-124.668152,0.750001
"BCCWS","GIHO-20",2012,2013,7,4,18,49.508625,-124.668152,0.75
"BCCWS","GIHO-20",2013,2013,1,10,13,49.508625,-124.668152,0.833333
"BCCWS","GIHO-20",2013,2013,2,11,10,49.508625,-124.668152,0.416667
"BCCWS","GIHO-20",2013,2013,3,12,8,49.508625,-124.668152,0.583333
"BCCWS","GIHO-20",2013,2014,4,1,12,49.508625,-124.668152,0.666667
"BCCWS","GIHO-20",2013,2014,5,2,9,49.508625,-124.668152,0.416667
"BCCWS","GIHO-20",2013,2014,6,3,9,49.508625,-124.668152,0.666667
"BCCWS","GIHO-20",2013,2014,7,4,15,49.508625,-124.668152,0.75
"BCCWS","GIHO-20",2014,2014,2,11,9,49.508625,-124.668152,0.666667
"BCCWS","GIHO-20",2014,2014,3,12,14,49.508625,-124.668152,0.75
"BCCWS","GIHO-20",2014,2015,4,1,18,49.508625,-124.668152,0.416666
"BCCWS","GIHO-20",2014,2015,5,2,11,49.508625,-124.668152,0.5
"BCCWS","GIHO-20",2014,2015,6,3,8,49.508625,-124.668152,0.583334
"BCCWS","GIHO-20",2014,2015,7,4,28,49.508625,-124.668152,0.5
"BCCWS","GIHO-20",2015,2015,3,12,13,49.508625,-124.668152,0.333334
"BCCWS","GIHO-21",2008,2008,2,11,19,49.532104,-124.596397,2.5
"BCCWS","GIHO-21",2008,2008,3,12,14,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2008,2009,5,2,8,49.532104,-124.596397,1.83333
"BCCWS","GIHO-21",2009,2010,4,1,10,49.532104,-124.596397,1.16667
"BCCWS","GIHO-21",2009,2010,6,3,14,49.532104,-124.596397,0.75
"BCCWS","GIHO-21",2009,2010,7,4,11,49.532104,-124.596397,0.916667
"BCCWS","GIHO-21",2010,2010,2,11,14,49.532104,-124.596397,1
"BCCWS","GIHO-21",2010,2010,3,12,12,49.532104,-124.596397,1
"BCCWS","GIHO-21",2010,2011,4,1,9,49.532104,-124.596397,1.25
"BCCWS","GIHO-21",2010,2011,5,2,13,49.532104,-124.596397,1.25
"BCCWS","GIHO-21",2010,2011,6,3,13,49.532104,-124.596397,0.75
"BCCWS","GIHO-21",2010,2011,7,4,10,49.532104,-124.596397,1
"BCCWS","GIHO-21",2011,2011,1,10,9,49.532104,-124.596397,2
"BCCWS","GIHO-21",2011,2011,2,11,13,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2011,2011,3,12,11,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2011,2012,4,1,8,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2011,2012,5,2,13,49.532104,-124.596397,1
"BCCWS","GIHO-21",2011,2012,6,3,11,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2011,2012,7,4,9,49.532104,-124.596397,2.25
"BCCWS","GIHO-21",2012,2012,1,10,14,49.532104,-124.596397,1.16667
"BCCWS","GIHO-21",2012,2012,2,11,13,49.532104,-124.596397,1.16667
"BCCWS","GIHO-21",2012,2012,3,12,10,49.532104,-124.596397,1.25
"BCCWS","GIHO-21",2012,2013,4,1,13,49.532104,-124.596397,1.75
"BCCWS","GIHO-21",2012,2013,5,2,10,49.532104,-124.596397,1.33333
"BCCWS","GIHO-21",2012,2013,6,3,10,49.532104,-124.596397,1.25
"BCCWS","GIHO-21",2012,2013,7,4,14,49.532104,-124.596397,1.75
"BCCWS","GIHO-21",2013,2013,1,10,14,49.532104,-124.596397,2
"BCCWS","GIHO-21",2013,2013,2,11,10,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2013,2013,3,12,8,49.532104,-124.596397,1.75
"BCCWS","GIHO-21",2013,2014,4,1,12,49.532104,-124.596397,1.41667
"BCCWS","GIHO-21",2013,2014,5,2,9,49.532104,-124.596397,1
"BCCWS","GIHO-21",2013,2014,6,3,9,49.532104,-124.596397,3
"BCCWS","GIHO-21",2013,2014,7,4,13,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2014,2014,1,10,12,49.532104,-124.596397,1.58333
"BCCWS","GIHO-21",2014,2014,2,11,9,49.532104,-124.596397,2
"BCCWS","GIHO-21",2014,2014,3,12,14,49.532104,-124.596397,1.75
"BCCWS","GIHO-21",2014,2015,4,1,11,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2014,2015,5,2,8,49.532104,-124.596397,1.58333
"BCCWS","GIHO-21",2014,2015,6,3,8,49.532104,-124.596397,2.16667
"BCCWS","GIHO-21",2014,2015,7,4,13,49.532104,-124.596397,1.41667
"BCCWS","GIHO-21",2015,2015,1,10,11,49.532104,-124.596397,2
"BCCWS","GIHO-21",2015,2015,2,11,8,49.532104,-124.596397,1.25
"BCCWS","GIHO-21",2015,2015,3,12,13,49.532104,-124.596397,2
"BCCWS","GIHO-21",2015,2016,4,1,10,49.532104,-124.596397,2
"BCCWS","GIHO-21",2015,2016,5,2,14,49.532104,-124.596397,1.33333
"BCCWS","GIHO-21",2015,2016,6,3,13,49.532104,-124.596397,1
"BCCWS","GIHO-21",2015,2016,7,4,10,49.532104,-124.596397,2.75
"BCCWS","GIHO-21",2016,2016,1,10,10,49.532104,-124.596397,2.41667
"BCCWS","GIHO-21",2016,2016,2,11,14,49.532104,-124.596397,1.33333
"BCCWS","GIHO-21",2016,2016,3,12,11,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2016,2017,4,1,8,49.532104,-124.596397,1.83333
"BCCWS","GIHO-21",2016,2017,5,2,13,49.532104,-124.596397,1.66667
"BCCWS","GIHO-21",2016,2017,6,3,12,49.532104,-124.596397,1.25
"BCCWS","GIHO-21",2016,2017,7,4,11,49.532104,-124.596397,2.25
"BCCWS","GIHO-21",2017,2017,1,10,9,49.532104,-124.596397,2.08333
"BCCWS","GIHO-21",2017,2017,2,11,15,49.532104,-124.596397,1
"BCCWS","GIHO-21",2017,2017,3,12,10,49.532104,-124.596397,1.33333
"BCCWS","GIHO-21",2017,2018,4,1,14,49.532104,-124.596397,2.16667
"BCCWS","GIHO-21",2017,2018,5,2,11,49.532104,-124.596397,1
"BCCWS","GIHO-21",2017,2018,6,3,12,49.532104,-124.596397,1.25
"BCCWS","GIHO-21",2017,2018,7,4,8,49.532104,-124.596397,2.5
"BCCWS","GIHO-21",2018,2018,1,10,14,49.532104,-124.596397,2
"BCCWS","GIHO-21",2018,2018,2,11,11,49.532104,-124.596397,2.25
"BCCWS","GIHO-21",2018,2018,3,12,10,49.532104,-124.596397,1
"BCCWS","GIHO-21",2018,2019,4,1,13,49.532104,-124.596397,2
"BCCWS","GIHO-21",2018,2019,5,2,10,49.532104,-124.596397,0.75
"BCCWS","GIHO-21",2018,2019,6,3,10,49.532104,-124.596397,1.41667
"BCCWS","GIHO-21",2018,2019,7,4,14,49.532104,-124.596397,1
"BCCWS","GIHO-21",2019,2019,1,10,14,49.532104,-124.596397,2.5
"BCCWS","GIHO-21",2019,2019,2,11,10,49.532104,-124.596397,2.25
"BCCWS","GIHO-21",2019,2019,3,12,8,49.532104,-124.596397,2.08333
"BCCWS","GIHO-21",2019,2020,4,1,11,49.532104,-124.596397,2.16667
"BCCWS","GIHO-21",2019,2020,5,2,9,49.532104,-124.596397,2.41667
"BCCWS","GIHO-21",2019,2020,6,3,8,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2019,2020,7,4,13,49.532104,-124.596397,2
"BCCWS","GIHO-21",2020,2020,1,10,10,49.532104,-124.596397,2.75
"BCCWS","GIHO-21",2020,2020,2,11,9,49.532104,-124.596397,1
"BCCWS","GIHO-21",2020,2020,3,12,14,49.532104,-124.596397,2
"BCCWS","GIHO-21",2020,2021,4,1,9,49.532104,-124.596397,0.916667
"BCCWS","GIHO-21",2020,2021,5,2,16,49.532104,-124.596397,2.06667
"BCCWS","GIHO-21",2020,2021,6,3,15,49.532104,-124.596397,2
"BCCWS","GIHO-21",2020,2021,7,4,11,49.532104,-124.596397,1.83333
"BCCWS","GIHO-21",2021,2021,1,10,11,49.532104,-124.596397,2.33333
"BCCWS","GIHO-21",2021,2021,2,11,13,49.532104,-124.596397,1.75
"BCCWS","GIHO-21",2021,2022,4,1,9,49.532104,-124.596397,1.58333
"BCCWS","GIHO-21",2021,2022,5,2,13,49.532104,-124.596397,2.75
"BCCWS","GIHO-21",2021,2022,6,3,13,49.532104,-124.596397,2
"BCCWS","GIHO-21",2021,2022,7,4,10,49.532104,-124.596397,1.75
"BCCWS","GIHO-21",2022,2022,1,10,8,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2022,2022,2,11,12,49.532104,-124.596397,1.83333
"BCCWS","GIHO-21",2022,2022,3,12,11,49.532104,-124.596397,1.16667
"BCCWS","GIHO-21",2022,2023,4,1,7,49.532104,-124.596397,1.75
"BCCWS","GIHO-21",2022,2023,5,2,11,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2022,2023,6,3,11,49.532104,-124.596397,1.25
"BCCWS","GIHO-21",2022,2023,7,4,10,49.532104,-124.596397,2.5
"BCCWS","GIHO-21",2023,2023,1,10,7,49.532104,-124.596397,1.41667
"BCCWS","GIHO-21",2023,2023,2,11,13,49.532104,-124.596397,2
"BCCWS","GIHO-21",2023,2023,3,12,11,49.532104,-124.596397,2.33333
"BCCWS","GIHO-21",2023,2024,4,1,4,49.532104,-124.596397,1.75
"BCCWS","GIHO-21",2023,2024,5,2,13,49.532104,-124.596397,1.75
"BCCWS","GIHO-21",2023,2024,6,3,10,49.532104,-124.596397,1.25
"BCCWS","GIHO-21",2023,2024,7,4,14,49.532104,-124.596397,3.25
"BCCWS","GIHO-21",2024,2024,1,10,11,49.532104,-124.596397,2
"BCCWS","GIHO-21",2024,2024,2,11,9,49.532104,-124.596397,2.33333
"BCCWS","GIHO-21",2024,2024,3,12,8,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2024,2025,4,1,12,49.532104,-124.596397,1.75
"BCCWS","GIHO-21",2024,2025,5,2,9,49.532104,-124.596397,1.5
"BCCWS","GIHO-21",2024,2025,6,3,10,49.532104,-124.596397,1
"BCCWS","GIHO-21",2024,2025,7,4,12,49.532104,-124.596397,1.75
"BCCWS","GIHO-22",2008,2008,1,10,12,49.538261,-124.621384,0.75
"BCCWS","GIHO-22",2008,2008,2,11,9,49.538261,-124.621384,0.666666
"BCCWS","GIHO-22",2008,2008,3,12,15,49.538261,-124.621384,0.75
"BCCWS","GIHO-22",2008,2009,4,1,12,49.538261,-124.621384,0.833333
"BCCWS","GIHO-22",2008,2009,5,2,8,49.538261,-124.621384,0.666667
"BCCWS","GIHO-22",2008,2009,6,3,9,49.538261,-124.621384,0.75
"BCCWS","GIHO-22",2009,2009,1,10,12,49.538261,-124.621384,0.5
"BCCWS","GIHO-22",2009,2009,2,11,8,49.538261,-124.621384,0.616667
"BCCWS","GIHO-22",2009,2009,3,12,13,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2009,2010,4,1,10,49.538261,-124.621384,1
"BCCWS","GIHO-22",2009,2010,5,2,14,49.538261,-124.621384,1
"BCCWS","GIHO-22",2009,2010,6,3,14,49.538261,-124.621384,0.666667
"BCCWS","GIHO-22",2009,2010,7,4,11,49.538261,-124.621384,1.13333
"BCCWS","GIHO-22",2010,2010,1,10,10,49.538261,-124.621384,0.916667
"BCCWS","GIHO-22",2010,2010,2,11,12,49.538261,-124.621384,0.666667
"BCCWS","GIHO-22",2010,2010,3,12,12,49.538261,-124.621384,1
"BCCWS","GIHO-22",2010,2011,4,1,9,49.538261,-124.621384,0.916667
"BCCWS","GIHO-22",2010,2011,5,2,11,49.538261,-124.621384,0.833333
"BCCWS","GIHO-22",2010,2011,6,3,11,49.538261,-124.621384,0.833333
"BCCWS","GIHO-22",2010,2011,7,4,10,49.538261,-124.621384,0.75
"BCCWS","GIHO-22",2011,2011,1,10,11,49.538261,-124.621384,0.916667
"BCCWS","GIHO-22",2011,2011,2,11,13,49.538261,-124.621384,1
"BCCWS","GIHO-22",2011,2011,3,12,11,49.538261,-124.621384,1.05
"BCCWS","GIHO-22",2011,2012,4,1,8,49.538261,-124.621384,0.916667
"BCCWS","GIHO-22",2011,2012,5,2,12,49.538261,-124.621384,1
"BCCWS","GIHO-22",2011,2012,6,3,11,49.538261,-124.621384,0.916667
"BCCWS","GIHO-22",2011,2012,7,4,7,49.538261,-124.621384,0.75
"BCCWS","GIHO-22",2012,2012,1,10,14,49.538261,-124.621384,0.916667
"BCCWS","GIHO-22",2012,2012,2,11,11,49.538261,-124.621384,0.833333
"BCCWS","GIHO-22",2012,2012,3,12,7,49.538261,-124.621384,0.833333
"BCCWS","GIHO-22",2012,2013,4,1,13,49.538261,-124.621384,1.33333
"BCCWS","GIHO-22",2012,2013,5,2,12,49.538261,-124.621384,1
"BCCWS","GIHO-22",2012,2013,6,3,10,49.538261,-124.621384,0.833333
"BCCWS","GIHO-22",2012,2013,7,4,14,49.538261,-124.621384,0.75
"BCCWS","GIHO-22",2013,2013,1,10,12,49.538261,-124.621384,0.833333
"BCCWS","GIHO-22",2013,2013,2,11,10,49.538261,-124.621384,0.916666
"BCCWS","GIHO-22",2013,2013,3,12,8,49.538261,-124.621384,1
"BCCWS","GIHO-22",2013,2014,4,1,12,49.538261,-124.621384,0.833333
"BCCWS","GIHO-22",2013,2014,5,2,9,49.538261,-124.621384,1
"BCCWS","GIHO-22",2013,2014,6,3,9,49.538261,-124.621384,0.833333
"BCCWS","GIHO-22",2013,2014,7,4,13,49.538261,-124.621384,1
"BCCWS","GIHO-22",2014,2014,1,10,14,49.538261,-124.621384,0.916667
"BCCWS","GIHO-22",2014,2014,2,11,9,49.538261,-124.621384,1.25
"BCCWS","GIHO-22",2014,2014,3,12,13,49.538261,-124.621384,1.66667
"BCCWS","GIHO-22",2014,2015,4,1,11,49.538261,-124.621384,1.25
"BCCWS","GIHO-22",2014,2015,5,2,9,49.538261,-124.621384,1
"BCCWS","GIHO-22",2014,2015,6,3,8,49.538261,-124.621384,0.833333
"BCCWS","GIHO-22",2014,2015,7,4,12,49.538261,-124.621384,1
"BCCWS","GIHO-22",2015,2015,1,10,13,49.538261,-124.621384,1.16667
"BCCWS","GIHO-22",2015,2015,2,11,8,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2015,2015,3,12,13,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2015,2016,4,1,10,49.538261,-124.621384,1.43333
"BCCWS","GIHO-22",2015,2016,5,2,14,49.538261,-124.621384,1.16667
"BCCWS","GIHO-22",2015,2016,6,3,13,49.538261,-124.621384,0.75
"BCCWS","GIHO-22",2015,2016,7,4,10,49.538261,-124.621384,1.25
"BCCWS","GIHO-22",2016,2016,1,10,8,49.538261,-124.621384,0.666667
"BCCWS","GIHO-22",2016,2016,2,11,14,49.538261,-124.621384,0.916666
"BCCWS","GIHO-22",2016,2016,3,12,11,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2016,2017,4,1,8,49.538261,-124.621384,1.25
"BCCWS","GIHO-22",2016,2017,5,2,12,49.538261,-124.621384,1.11667
"BCCWS","GIHO-22",2016,2017,6,3,13,49.538261,-124.621384,0.916667
"BCCWS","GIHO-22",2016,2017,7,4,9,49.538261,-124.621384,0.916667
"BCCWS","GIHO-22",2017,2017,1,10,9,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2017,2017,2,11,10,49.538261,-124.621384,1.25
"BCCWS","GIHO-22",2017,2017,3,12,11,49.538261,-124.621384,1.25
"BCCWS","GIHO-22",2017,2018,4,1,13,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2017,2018,5,2,10,49.538261,-124.621384,0.916667
"BCCWS","GIHO-22",2017,2018,6,3,11,49.538261,-124.621384,1.33333
"BCCWS","GIHO-22",2017,2018,7,4,8,49.538261,-124.621384,0.833334
"BCCWS","GIHO-22",2018,2018,1,10,14,49.538261,-124.621384,1
"BCCWS","GIHO-22",2018,2018,2,11,12,49.538261,-124.621384,1.25
"BCCWS","GIHO-22",2018,2018,3,12,10,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2018,2019,4,1,13,49.538261,-124.621384,1.33333
"BCCWS","GIHO-22",2018,2019,5,2,10,49.538261,-124.621384,1
"BCCWS","GIHO-22",2018,2019,6,3,10,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2018,2019,7,4,14,49.538261,-124.621384,1
"BCCWS","GIHO-22",2019,2019,1,10,13,49.538261,-124.621384,0.799999
"BCCWS","GIHO-22",2019,2019,2,11,10,49.538261,-124.621384,0.916667
"BCCWS","GIHO-22",2019,2019,3,12,8,49.538261,-124.621384,1
"BCCWS","GIHO-22",2019,2020,4,1,12,49.538261,-124.621384,0.916666
"BCCWS","GIHO-22",2019,2020,5,2,9,49.538261,-124.621384,1.25
"BCCWS","GIHO-22",2019,2020,6,3,8,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2019,2020,7,4,12,49.538261,-124.621384,1.11667
"BCCWS","GIHO-22",2020,2020,1,10,12,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2020,2020,2,11,8,49.538261,-124.621384,1.25
"BCCWS","GIHO-22",2020,2020,3,12,13,49.538261,-124.621384,1.16667
"BCCWS","GIHO-22",2020,2021,4,1,10,49.538261,-124.621384,1.16667
"BCCWS","GIHO-22",2020,2021,5,2,15,49.538261,-124.621384,1.41667
"BCCWS","GIHO-22",2020,2021,6,3,15,49.538261,-124.621384,0.833333
"BCCWS","GIHO-22",2020,2021,7,4,11,49.538261,-124.621384,0.916668
"BCCWS","GIHO-22",2021,2021,1,10,10,49.538261,-124.621384,1.25
"BCCWS","GIHO-22",2021,2021,2,11,16,49.538261,-124.621384,1.16667
"BCCWS","GIHO-22",2021,2021,3,12,12,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2021,2022,4,1,9,49.538261,-124.621384,1.05
"BCCWS","GIHO-22",2021,2022,5,2,13,49.538261,-124.621384,1.25
"BCCWS","GIHO-22",2021,2022,6,3,13,49.538261,-124.621384,0.75
"BCCWS","GIHO-22",2021,2022,7,4,10,49.538261,-124.621384,0.75
"BCCWS","GIHO-22",2022,2022,1,10,9,49.538261,-124.621384,1.16667
"BCCWS","GIHO-22",2022,2022,2,11,11,49.538261,-124.621384,1
"BCCWS","GIHO-22",2022,2022,3,12,11,49.538261,-124.621384,2
"BCCWS","GIHO-22",2022,2023,4,1,8,49.538261,-124.621384,1.16667
"BCCWS","GIHO-22",2022,2023,5,2,12,49.538261,-124.621384,1
"BCCWS","GIHO-22",2022,2023,6,3,11,49.538261,-124.621384,1
"BCCWS","GIHO-22",2022,2023,7,4,10,49.538261,-124.621384,0.75
"BCCWS","GIHO-22",2023,2023,1,10,8,49.538261,-124.621384,1.25
"BCCWS","GIHO-22",2023,2023,2,11,13,49.538261,-124.621384,1.66667
"BCCWS","GIHO-22",2023,2023,3,12,11,49.538261,-124.621384,1.2
"BCCWS","GIHO-22",2023,2024,4,1,14,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2023,2024,5,2,11,49.538261,-124.621384,1.08333
"BCCWS","GIHO-22",2023,2024,6,3,10,49.538261,-124.621384,1
"BCCWS","GIHO-22",2023,2024,7,4,14,49.538261,-124.621384,1
"BCCWS","GIHO-22",2024,2024,1,10,14,49.538261,-124.621384,1
"BCCWS","GIHO-22",2024,2024,2,11,10,49.538261,-124.621384,0.866667
"BCCWS","GIHO-22",2024,2024,3,12,8,49.538261,-124.621384,1.33333
"BCCWS","GIHO-22",2024,2025,4,1,12,49.538261,-124.621384,1
"BCCWS","GIHO-22",2024,2025,5,2,9,49.538261,-124.621384,1.16667
"BCCWS","GIHO-22",2024,2025,6,3,9,49.538261,-124.621384,1.38333
"BCCWS","GIHO-22",2024,2025,7,4,13,49.538261,-124.621384,1.25
"BCCWS","GIHO-23",2015,2015,1,10,11,49.50174,-124.694382,1.5
"BCCWS","GIHO-23",2015,2015,2,11,9,49.50174,-124.694382,2
"BCCWS","GIHO-23",2015,2015,3,12,13,49.50174,-124.694382,1.5
"BCCWS","GIHO-23",2015,2016,4,1,10,49.50174,-124.694382,2
"BCCWS","GIHO-23",2015,2016,5,2,16,49.50174,-124.694382,2
"BCCWS","GIHO-23",2015,2016,6,3,17,49.50174,-124.694382,1.5
"BCCWS","GIHO-23",2015,2016,7,4,10,49.50174,-124.694382,2
"BCCWS","GIHO-23",2016,2016,1,10,9,49.50174,-124.694382,1.25
"BCCWS","GIHO-23",2016,2016,2,11,15,49.50174,-124.694382,1.5
"BCCWS","GIHO-23",2016,2016,3,12,12,49.50174,-124.694382,1.75
"BCCWS","GIHO-23",2016,2017,5,2,17,49.50174,-124.694382,3.16667
"BCCWS","GIHO-23",2016,2017,6,3,13,49.50174,-124.694382,3
"BCCWS","GIHO-23",2016,2017,7,4,14,49.50174,-124.694382,1.5
"BCCWS","GIHO-23",2017,2017,1,10,8,49.50174,-124.694382,1.75
"BCCWS","GIHO-23",2017,2017,2,11,14,49.50174,-124.694382,2
"BCCWS","GIHO-23",2017,2017,3,12,10,49.50174,-124.694382,2.41667
"BCCWS","GIHO-23",2017,2018,4,1,16,49.50174,-124.694382,2.73333
"BCCWS","GIHO-23",2017,2018,5,2,11,49.50174,-124.694382,3
"BCCWS","GIHO-23",2017,2018,6,3,11,49.50174,-124.694382,2
"BCCWS","GIHO-23",2017,2018,7,4,14,49.50174,-124.694382,2.25
"BCCWS","GIHO-23",2018,2018,2,11,13,49.50174,-124.694382,2.08333
"BCCWS","GIHO-23",2018,2018,3,12,9,49.50174,-124.694382,1
"BCCWS","GIHO-23",2018,2019,4,1,11,49.50174,-124.694382,1.75
"BCCWS","GIHO-23",2018,2019,5,2,10,49.50174,-124.694382,1.48333
"BCCWS","GIHO-23",2018,2019,6,3,11,49.50174,-124.694382,3
"BCCWS","GIHO-23",2018,2019,7,4,14,49.50174,-124.694382,2
"BCCWS","GIHO-23",2019,2019,1,10,13,49.50174,-124.694382,1.5
"BCCWS","GIHO-23",2019,2019,2,11,6,49.50174,-124.694382,1.33333
"BCCWS","GIHO-23",2019,2019,3,12,12,49.50174,-124.694382,1.33333
"BCCWS","GIHO-23",2019,2020,4,1,14,49.50174,-124.694382,1.25
"BCCWS","GIHO-23",2019,2020,5,2,11,49.50174,-124.694382,1.16667
"BCCWS","GIHO-23",2019,2020,6,3,9,49.50174,-124.694382,1.5
"BCCWS","GIHO-23",2019,2020,7,4,13,49.50174,-124.694382,1.25
"BCCWS","GIHO-23",2020,2020,1,10,12,49.50174,-124.694382,2
"BCCWS","GIHO-23",2020,2020,2,11,18,49.50174,-124.694382,1
"BCCWS","GIHO-23",2020,2020,3,12,15,49.50174,-124.694382,2
"BCCWS","GIHO-23",2020,2021,4,1,11,49.50174,-124.694382,1.83333
"BCCWS","GIHO-23",2020,2021,5,2,13,49.50174,-124.694382,1.83333
"BCCWS","GIHO-23",2020,2021,6,3,14,49.50174,-124.694382,1.41667
"BCCWS","GIHO-23",2020,2021,7,4,12,49.50174,-124.694382,2
"BCCWS","GIHO-23",2021,2021,1,10,11,49.50174,-124.694382,1
"BCCWS","GIHO-23",2021,2021,2,11,14,49.50174,-124.694382,0.75
"BCCWS","GIHO-23",2021,2021,3,12,11,49.50174,-124.694382,1.25
"BCCWS","GIHO-23",2021,2022,4,1,9,49.50174,-124.694382,1.25
"BCCWS","GIHO-23",2021,2022,5,2,13,49.50174,-124.694382,1.25
"BCCWS","GIHO-23",2021,2022,6,3,12,49.50174,-124.694382,1.5
"BCCWS","GIHO-23",2021,2022,7,4,11,49.50174,-124.694382,1.5
"BCCWS","GIHO-23",2022,2022,2,11,13,49.50174,-124.694382,1.16667
"BCCWS","GIHO-23",2022,2023,5,2,17,49.50174,-124.694382,1.33333
"BCCWS","GIHO-23",2022,2023,7,4,11,49.50174,-124.694382,1.25
"BCCWS","GIHO-23",2023,2023,1,10,7,49.50174,-124.694382,1
"BCCWS","GIHO-23",2023,2023,3,12,12,49.50174,-124.694382,1.25
"BCCWS","GIHO-23",2023,2024,4,1,13,49.50174,-124.694382,1.33333
"BCCWS","GIHO-23",2023,2024,5,2,10,49.50174,-124.694382,1.08333
"BCCWS","GIHO-23",2023,2024,6,3,10,49.50174,-124.694382,1.5
"BCCWS","GIHO-23",2024,2024,1,10,12,49.50174,-124.694382,1.08333
"BCCWS","GIHO-23",2024,2024,2,11,9,49.50174,-124.694382,1.33333
"BCCWS","GIHO-23",2024,2024,3,12,8,49.50174,-124.694382,1.5
"BCCWS","GIHO-23",2024,2025,4,1,14,49.50174,-124.694382,1.5
"BCCWS","GIHO-23",2024,2025,5,2,11,49.50174,-124.694382,1.33333
"BCCWS","GIHO-24",2015,2016,5,2,14,49.555634,-124.686691,2
"BCCWS","GIHO-24",2015,2016,6,3,13,49.555634,-124.686691,1
"BCCWS","GIHO-24",2015,2016,7,4,10,49.555634,-124.686691,1.5
"BCCWS","GIHO-24",2016,2016,1,10,10,49.555634,-124.686691,1
"BCCWS","GIHO-24",2016,2016,2,11,13,49.555634,-124.686691,2
"BCCWS","GIHO-24",2016,2017,4,1,8,49.555634,-124.686691,1.5
"BCCWS","GIHO-24",2016,2017,5,2,12,49.555634,-124.686691,2
"BCCWS","GIHO-24",2016,2017,6,3,13,49.555634,-124.686691,2
"BCCWS","GIHO-24",2016,2017,7,4,9,49.555634,-124.686691,1
