results_code,version,area_code,season,period,species_code,species_id,years,year_start,year_end,trnd,lower_ci,upper_ci,index_type,stderr,model_type,model_fit,percent_change,percent_change_low,percent_change_high,prob_decrease_0,prob_decrease_25,prob_decrease_30,prob_decrease_50,prob_increase_0,prob_increase_33,prob_increase_100,suitability,precision_num,precision_cat,coverage_num,coverage_cat,sample_size,sample_size_units,prob_LD,prob_MD,prob_LC,prob_MI,prob_LI
BCCWS/PSSS,2025,53,winter,all years,RBME,890,2008-2024,2008,2024,2.44133458655936,1.78668222772016,3.37436957348975,Slope Trend,,ALPHA SPATIAL SPDE,,43.8423420815405,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,54,winter,all years,RBME,890,2008-2024,2008,2024,2.23037963380146,1.57707538466808,3.16149324443993,Slope Trend,,ALPHA SPATIAL SPDE,,39.4626563522305,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,55,winter,all years,RBME,890,2008-2024,2008,2024,1.54891606756827,1.0414089858763,2.14000873994666,Slope Trend,,ALPHA SPATIAL SPDE,,28.0258658607337,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,56,winter,all years,RBME,890,2008-2024,2008,2024,2.80193236527706,2.26273532489682,3.54643560144883,Slope Trend,,ALPHA SPATIAL SPDE,,55.80401675953,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,57,winter,all years,RBME,890,2008-2024,2008,2024,-0.0870247933326947,-0.586355996794865,0.494545446972848,Slope Trend,,ALPHA SPATIAL SPDE,,-1.27132394247226,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,58,winter,all years,RBME,890,2008-2024,2008,2024,0.64620236749908,0.143206743075849,1.23204055293629,Slope Trend,,ALPHA SPATIAL SPDE,,10.9816885752247,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,6,winter,all years,RBME,890,2008-2024,2008,2024,-2.09599076144968,-2.54992975768397,-1.47847171837102,Slope Trend,,ALPHA SPATIAL SPDE,,-28.6562091249278,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,60,winter,all years,RBME,890,2008-2024,2008,2024,0.345861194106081,-0.291153479362545,1.23831836124122,Slope Trend,,ALPHA SPATIAL SPDE,,5.55451209598499,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,61,winter,all years,RBME,890,2008-2024,2008,2024,3.8398922622408,3.32520333108795,4.39210095010321,Slope Trend,,ALPHA SPATIAL SPDE,,76.1399545444489,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,62,winter,all years,RBME,890,2008-2024,2008,2024,2.2133295764017,1.71198928839092,2.7830725252254,Slope Trend,,ALPHA SPATIAL SPDE,,38.9986971241817,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,63,winter,all years,RBME,890,2008-2024,2008,2024,2.13290949820187,1.42972773386525,2.86018864843578,Slope Trend,,ALPHA SPATIAL SPDE,,37.4363780720854,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,64,winter,all years,RBME,890,2008-2024,2008,2024,0.37741896796173,-0.0991712010403945,1.09509531427901,Slope Trend,,ALPHA SPATIAL SPDE,,5.93165619275388,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,65,winter,all years,RBME,890,2008-2024,2008,2024,-1.00131881378649,-1.49914447158625,-0.286108625176509,Slope Trend,,ALPHA SPATIAL SPDE,,-13.9029151678327,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,66,winter,all years,RBME,890,2008-2024,2008,2024,1.20267860581292,0.693769906784181,1.93381144502067,Slope Trend,,ALPHA SPATIAL SPDE,,19.7918911239498,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,67,winter,all years,RBME,890,2008-2024,2008,2024,-1.21130500301006,-1.70095735848033,-0.685958005324818,Slope Trend,,ALPHA SPATIAL SPDE,,-16.6312723750262,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,68,winter,all years,RBME,890,2008-2024,2008,2024,4.66619282300405,3.93875194086886,5.31731003743733,Slope Trend,,ALPHA SPATIAL SPDE,,81.0988271134132,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,69,winter,all years,RBME,890,2008-2024,2008,2024,4.56925556813085,3.84248840995842,5.21976974624775,Slope Trend,,ALPHA SPATIAL SPDE,,78.9304669295949,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,7,winter,all years,RBME,890,2008-2024,2008,2024,3.37238052144927,2.85576038213547,3.97408715721367,Slope Trend,,ALPHA SPATIAL SPDE,,70.2022626752618,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,70,winter,all years,RBME,890,2008-2024,2008,2024,5.03315621389691,4.54302182129385,5.66637652645778,Slope Trend,,ALPHA SPATIAL SPDE,,109.061116239688,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,71,winter,all years,RBME,890,2008-2024,2008,2024,0.388014383382335,-0.106035511277345,0.899821682811539,Slope Trend,,ALPHA SPATIAL SPDE,,5.64104941514962,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,73,winter,all years,RBME,890,2008-2024,2008,2024,0.0643711985571994,-0.598362882173228,0.983120443318703,Slope Trend,,ALPHA SPATIAL SPDE,,1.1517214435311,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,74,winter,all years,RBME,890,2008-2024,2008,2024,0.150323922765558,-0.512979429514589,1.06986234952566,Slope Trend,,ALPHA SPATIAL SPDE,,2.46288815436006,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,75,winter,all years,RBME,890,2008-2024,2008,2024,0.645485821894453,0.132503466949563,1.17074407117896,Slope Trend,,ALPHA SPATIAL SPDE,,9.50402040682495,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,76,winter,all years,RBME,890,2008-2024,2008,2024,-1.74512144598913,-2.22867331916418,-1.24418949353089,Slope Trend,,ALPHA SPATIAL SPDE,,-21.793233128789,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,77,winter,all years,RBME,890,2008-2024,2008,2024,2.1518031783821,1.60305859146746,2.79990479885872,Slope Trend,,ALPHA SPATIAL SPDE,,31.9784848430726,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,78,winter,all years,RBME,890,2008-2024,2008,2024,0.350157399973489,-0.304210903584255,1.03041119302903,Slope Trend,,ALPHA SPATIAL SPDE,,4.36903128436167,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,8,winter,all years,RBME,890,2008-2024,2008,2024,1.61480858891559,1.10990595700733,2.20924369131987,Slope Trend,,ALPHA SPATIAL SPDE,,29.360738018064,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,80,winter,all years,RBME,890,2008-2024,2008,2024,-0.341415600924184,-0.876766980214779,0.290867805083432,Slope Trend,,ALPHA SPATIAL SPDE,,-4.28148855943813,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,81,winter,all years,RBME,890,2008-2024,2008,2024,1.5145486109264,0.886378829647428,2.21974836580785,Slope Trend,,ALPHA SPATIAL SPDE,,19.8633184319058,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,82,winter,all years,RBME,890,2008-2024,2008,2024,0.172077286126896,-0.447785312289988,0.867951181196726,Slope Trend,,ALPHA SPATIAL SPDE,,2.16614384934894,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,83,winter,all years,RBME,890,2008-2024,2008,2024,0.351763454879794,-0.40772330218898,1.09812634747457,Slope Trend,,ALPHA SPATIAL SPDE,,4.04051331038791,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,84,winter,all years,RBME,890,2008-2024,2008,2024,0.246542747956898,-0.512147672996529,0.992123065054479,Slope Trend,,ALPHA SPATIAL SPDE,,2.84681179890221,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,85,winter,all years,RBME,890,2008-2024,2008,2024,-0.918646431748765,-1.66851841522786,-0.181732170300282,Slope Trend,,ALPHA SPATIAL SPDE,,-9.56456508435377,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,86,winter,all years,RBME,890,2008-2024,2008,2024,-4.7922470791594,-5.51280270293941,-4.08414259328859,Slope Trend,,ALPHA SPATIAL SPDE,,-41.679282590425,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,87,winter,all years,RBME,890,2008-2024,2008,2024,0.179312819732211,-0.578868788636295,0.924393116481656,Slope Trend,,ALPHA SPATIAL SPDE,,2.09063915458932,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,88,winter,all years,RBME,890,2008-2024,2008,2024,-1.75163159055929,-2.49519933806713,-1.02091262843804,Slope Trend,,ALPHA SPATIAL SPDE,,-17.58501065363,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,89,winter,all years,RBME,890,2008-2024,2008,2024,3.32823609799247,2.55104500728546,4.14058795307758,Slope Trend,,ALPHA SPATIAL SPDE,,43.4910210085398,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,9,winter,all years,RBME,890,2008-2024,2008,2024,1.81272229091082,1.32853234229643,2.41250471725587,Slope Trend,,ALPHA SPATIAL SPDE,,33.4470750333018,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,90,winter,all years,RBME,890,2008-2024,2008,2024,1.09349764760825,0.328397264258811,1.84537716351449,Slope Trend,,ALPHA SPATIAL SPDE,,12.8191542605589,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,91,winter,all years,RBME,890,2008-2024,2008,2024,8.17968738319775,7.36095697804328,8.98427019884129,Slope Trend,,ALPHA SPATIAL SPDE,,137.700630796889,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,92,winter,all years,RBME,890,2008-2024,2008,2024,1.80205275928215,1.03158985707461,2.55920213019148,Slope Trend,,ALPHA SPATIAL SPDE,,21.8286073092753,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,93,winter,all years,RBME,890,2008-2024,2008,2024,1.02604901803293,0.371006844807235,1.86538966552398,Slope Trend,,ALPHA SPATIAL SPDE,,12.0130310934877,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,94,winter,all years,RBME,890,2008-2024,2008,2024,0.550201084193752,-0.210787497520442,1.29803985003596,Slope Trend,,ALPHA SPATIAL SPDE,,6.326071806047,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,95,winter,all years,RBME,890,2008-2024,2008,2024,1.34068089660973,0.573709769810216,2.09439882968349,Slope Trend,,ALPHA SPATIAL SPDE,,15.8909141546724,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,99,winter,all years,RBME,890,2008-2024,2008,2024,3.82377497502435,3.03801118326125,4.59596083746124,Slope Trend,,ALPHA SPATIAL SPDE,,51.2489478437197,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIDE-1,winter,all years,RBME,890,2008-2024,2008,2024,2.63997043177812,2.12701062998052,3.23741387839245,Slope Trend,,ALPHA SPATIAL SPDE,,51.8998482796074,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIDE-3,winter,all years,RBME,890,2008-2024,2008,2024,2.20079305144298,1.4212336770742,3.53763453424663,Slope Trend,,ALPHA SPATIAL SPDE,,27.3252010835354,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-1,winter,all years,RBME,890,2008-2024,2008,2024,0.573150341583885,-0.0244013484045599,1.2014525152759,Slope Trend,,ALPHA SPATIAL SPDE,,9.72423076817107,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-10,winter,all years,RBME,890,2008-2024,2008,2024,0.917606219866578,0.472910783127407,1.5400350778792,Slope Trend,,ALPHA SPATIAL SPDE,,15.8966911834586,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-12,winter,all years,RBME,890,2008-2024,2008,2024,-0.390336881853376,-0.888152234247437,0.189467849179284,Slope Trend,,ALPHA SPATIAL SPDE,,-5.95914068545524,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-13,winter,all years,RBME,890,2008-2024,2008,2024,1.62927013202045,1.12136146793517,2.22083052675898,Slope Trend,,ALPHA SPATIAL SPDE,,29.6563985390367,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-14,winter,all years,RBME,890,2008-2024,2008,2024,-0.132640514681615,-0.63174374622131,0.448664207096717,Slope Trend,,ALPHA SPATIAL SPDE,,-1.99006007873287,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-16,winter,all years,RBME,890,2008-2024,2008,2024,1.74807683784231,1.23957441808842,2.34032877884209,Slope Trend,,ALPHA SPATIAL SPDE,,32.1029136521378,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-17,winter,all years,RBME,890,2008-2024,2008,2024,1.7299336930769,1.07302211001659,2.47411643244399,Slope Trend,,ALPHA SPATIAL SPDE,,27.3029532713229,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-19,winter,all years,RBME,890,2008-2024,2008,2024,1.42321204625608,0.820609745776713,2.056824738859,Slope Trend,,ALPHA SPATIAL SPDE,,25.5415381875529,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-2,winter,all years,RBME,890,2008-2024,2008,2024,-6.65613305652742,-7.12263408224792,-6.11280007082586,Slope Trend,,ALPHA SPATIAL SPDE,,-66.7443330567573,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-21,winter,all years,RBME,890,2008-2024,2008,2024,2.14460382800619,1.63411970068333,2.73916386058746,Slope Trend,,ALPHA SPATIAL SPDE,,40.5852965714313,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-22,winter,all years,RBME,890,2008-2024,2008,2024,2.51622254158992,2.00388118982651,3.11294568045559,Slope Trend,,ALPHA SPATIAL SPDE,,48.9959867706713,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-3,winter,all years,RBME,890,2008-2024,2008,2024,-6.55741194497577,-7.02440634536894,-6.01350432659563,Slope Trend,,ALPHA SPATIAL SPDE,,-66.1771045162328,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-4,winter,all years,RBME,890,2008-2024,2008,2024,4.91101559125888,4.38670587509574,5.52167826466945,Slope Trend,,ALPHA SPATIAL SPDE,,115.590940836463,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-5,winter,all years,RBME,890,2008-2024,2008,2024,4.57098100243274,4.04837066395409,5.17966441341892,Slope Trend,,ALPHA SPATIAL SPDE,,104.678376691081,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-6,winter,all years,RBME,890,2008-2024,2008,2024,-4.44374186849167,-4.92129967589809,-3.88753106714891,Slope Trend,,ALPHA SPATIAL SPDE,,-51.6229694399041,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-7,winter,all years,RBME,890,2008-2024,2008,2024,6.3097438523405,5.77844376616309,6.92854819833401,Slope Trend,,ALPHA SPATIAL SPDE,,166.478512758039,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-8,winter,all years,RBME,890,2008-2024,2008,2024,4.59791666253402,3.95173847393367,5.23265448106869,Slope Trend,,ALPHA SPATIAL SPDE,,96.4889642763876,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIHO-9,winter,all years,RBME,890,2008-2024,2008,2024,2.96802151972458,2.45342222972034,3.56737447558588,Slope Trend,,ALPHA SPATIAL SPDE,,59.8567344710966,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-10,winter,all years,RBME,890,2008-2024,2008,2024,8.03747400773421,7.33983206987176,8.827798157595,Slope Trend,,ALPHA SPATIAL SPDE,,195.527377713234,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-3,winter,all years,RBME,890,2008-2024,2008,2024,-5.60852958130142,-6.2645600784031,-5.02133031831479,Slope Trend,,ALPHA SPATIAL SPDE,,-52.7330201650856,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-4,winter,all years,RBME,890,2008-2024,2008,2024,3.09090929470605,2.3744167962708,3.73222683844123,Slope Trend,,ALPHA SPATIAL SPDE,,48.6951820805316,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-5,winter,all years,RBME,890,2008-2024,2008,2024,-0.847296063689959,-1.33875265227167,-0.320013308037589,Slope Trend,,ALPHA SPATIAL SPDE,,-11.9026431793317,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-6,winter,all years,RBME,890,2008-2024,2008,2024,9.07155575344742,8.23958810206347,10.4982705173118,Slope Trend,,ALPHA SPATIAL SPDE,,160.461796843787,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIMA-7,winter,all years,RBME,890,2008-2024,2008,2024,1.80734632985539,1.29854770125861,2.39994326481257,Slope Trend,,ALPHA SPATIAL SPDE,,33.3395321851797,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-1,winter,all years,RBME,890,2008-2024,2008,2024,1.17062351559643,0.665007011928448,1.75951423482607,Slope Trend,,ALPHA SPATIAL SPDE,,20.6046001044176,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-10,winter,all years,RBME,890,2008-2024,2008,2024,4.32671144680178,3.80532188481317,4.9339730213961,Slope Trend,,ALPHA SPATIAL SPDE,,97.1611462935417,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-11,winter,all years,RBME,890,2008-2024,2008,2024,3.59376318708934,3.07603665220849,4.19675843997068,Slope Trend,,ALPHA SPATIAL SPDE,,76.1289732032109,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-13,winter,all years,RBME,890,2008-2024,2008,2024,0.598604649083369,0.0958469019325231,1.18416577924844,Slope Trend,,ALPHA SPATIAL SPDE,,10.1448911810191,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-14,winter,all years,RBME,890,2008-2024,2008,2024,1.87309942564852,1.09603960759707,3.20565449912469,Slope Trend,,ALPHA SPATIAL SPDE,,22.9057386343483,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-2,winter,all years,RBME,890,2008-2024,2008,2024,4.62834309107763,3.96006158831434,5.56998131827428,Slope Trend,,ALPHA SPATIAL SPDE,,80.3418779563507,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-4,winter,all years,RBME,890,2008-2024,2008,2024,0.021015471038637,-0.596887835846193,0.627979005241134,Slope Trend,,ALPHA SPATIAL SPDE,,0.429554739098543,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-5,winter,all years,RBME,890,2008-2024,2008,2024,-3.33064498105818,-3.81376566963416,-2.76795510106753,Slope Trend,,ALPHA SPATIAL SPDE,,-41.7743717027876,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-7,winter,all years,RBME,890,2008-2024,2008,2024,10.1135708265152,9.33682324215692,10.9496095782374,Slope Trend,,ALPHA SPATIAL SPDE,,285.81877002355,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-8,winter,all years,RBME,890,2008-2024,2008,2024,-15.0232569627769,-15.5036563899704,-14.3924311555584,Slope Trend,,ALPHA SPATIAL SPDE,,-92.5946598332798,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GIPE-9,winter,all years,RBME,890,2008-2024,2008,2024,5.98367633258467,5.45828854959424,6.6036864245526,Slope Trend,,ALPHA SPATIAL SPDE,,153.69700543347,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GISS-1,winter,all years,RBME,890,2008-2024,2008,2024,2.32935731898965,1.2599184815839,3.2449825995234,Slope Trend,,ALPHA SPATIAL SPDE,,26.0239430050064,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,GISS-2,winter,all years,RBME,890,2008-2024,2008,2024,2.42458922719991,1.35415512603146,3.34106662627477,Slope Trend,,ALPHA SPATIAL SPDE,,27.2016975350476,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-11,winter,all years,RBME,890,2008-2024,2008,2024,-0.833822375995234,-1.44644472137367,-0.232046305630839,Slope Trend,,ALPHA SPATIAL SPDE,,-11.7029386902156,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-12,winter,all years,RBME,890,2008-2024,2008,2024,3.76986040629549,3.31259645481805,4.40988109374721,Slope Trend,,ALPHA SPATIAL SPDE,,81.0254810767061,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-14,winter,all years,RBME,890,2008-2024,2008,2024,6.74468277708663,6.1546316990402,7.5232871326285,Slope Trend,,ALPHA SPATIAL SPDE,,166.512821478229,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-16,winter,all years,RBME,890,2008-2024,2008,2024,2.93058391319759,2.43844708854264,3.57712190581929,Slope Trend,,ALPHA SPATIAL SPDE,,58.9100670980033,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-17,winter,all years,RBME,890,2008-2024,2008,2024,-1.17764048806061,-1.69498047410861,-0.576458962486914,Slope Trend,,ALPHA SPATIAL SPDE,,-14.2132184017965,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-18,winter,all years,RBME,890,2008-2024,2008,2024,-1.12602686116059,-1.7519918523789,-0.40174295251381,Slope Trend,,ALPHA SPATIAL SPDE,,-15.5168862872913,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-19,winter,all years,RBME,890,2008-2024,2008,2024,-3.49854230130836,-3.95181119640794,-2.94195467219424,Slope Trend,,ALPHA SPATIAL SPDE,,-43.3738644152835,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-2,winter,all years,RBME,890,2008-2024,2008,2024,-0.36409498763023,-1.05929048475639,0.418878066370635,Slope Trend,,ALPHA SPATIAL SPDE,,-4.85519212961016,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-21,winter,all years,RBME,890,2008-2024,2008,2024,1.87442328131423,1.09735336525803,3.20699567153637,Slope Trend,,ALPHA SPATIAL SPDE,,22.9233087323553,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-22,winter,all years,RBME,890,2008-2024,2008,2024,0.372095341161926,-0.393515233003129,1.6850164718272,Slope Trend,,ALPHA SPATIAL SPDE,,4.39034712596361,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-24,winter,all years,RBME,890,2008-2024,2008,2024,-0.507181259678942,-1.1218215072451,0.0965769865856032,Slope Trend,,ALPHA SPATIAL SPDE,,-7.23830585165975,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-27,winter,all years,RBME,890,2008-2024,2008,2024,-1.22318352024001,-1.71398476569541,-0.645350349714119,Slope Trend,,ALPHA SPATIAL SPDE,,-17.7812575796284,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-28,winter,all years,RBME,890,2008-2024,2008,2024,-0.880090375545226,-1.3754581058872,-0.303136385934562,Slope Trend,,ALPHA SPATIAL SPDE,,-13.0904690250257,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-29,winter,all years,RBME,890,2008-2024,2008,2024,-1.08247006966222,-1.71427550209592,-0.192228240627493,Slope Trend,,ALPHA SPATIAL SPDE,,-13.0624322445743,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-30,winter,all years,RBME,890,2008-2024,2008,2024,3.33038675599788,2.78344707946439,3.92401488537354,Slope Trend,,ALPHA SPATIAL SPDE,,69.0925313854365,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-37,winter,all years,RBME,890,2008-2024,2008,2024,4.77240383856435,4.18944693862299,5.58108235079331,Slope Trend,,ALPHA SPATIAL SPDE,,111.182985546946,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-39,winter,all years,RBME,890,2008-2024,2008,2024,-3.35064935870091,-3.83367007217414,-2.7880759195498,Slope Trend,,ALPHA SPATIAL SPDE,,-41.9668565221054,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-42,winter,all years,RBME,890,2008-2024,2008,2024,-4.0426652104051,-4.79085408793257,-3.18117891508432,Slope Trend,,ALPHA SPATIAL SPDE,,-36.421803305159,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-51,winter,all years,RBME,890,2008-2024,2008,2024,8.54676835841578,7.85412043296584,9.34886648580128,Slope Trend,,ALPHA SPATIAL SPDE,,215.648479720337,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-52,winter,all years,RBME,890,2008-2024,2008,2024,7.06945469074144,6.25275851235946,8.46998089311349,Slope Trend,,ALPHA SPATIAL SPDE,,112.441297616468,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
BCCWS/PSSS,2025,LMVN-53,winter,all years,RBME,890,2008-2024,2008,2024,-2.07832051601845,-2.82523999596074,-0.797452146101808,Slope Trend,,ALPHA SPATIAL SPDE,,-20.4601374712424,,,,,,,,,,,,High,,,235,Number of Sites,,,,,
